CUMUN,NMUN,anio,ALQM2_LV_25_VC,ALQM2_LV_25_VU,ALQM2_LV_75_VC,ALQM2_LV_75_VU,ALQM2_LV_M_VC,ALQM2_LV_M_VU,ALQTBID12_25_VC,ALQTBID12_25_VU,ALQTBID12_75_VC,ALQTBID12_75_VU,ALQTBID12_M_VC,ALQTBID12_M_VU,BI_ALVHEPCO_TVC,BI_ALVHEPCO_TVU,SLVM2_25_VC,SLVM2_25_VU,SLVM2_75_VC,SLVM2_75_VU,SLVM2_M_VC,SLVM2_M_VU
40049,Castroserna de Abajo,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40049,Castroserna de Abajo,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40049,Castroserna de Abajo,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40049,Castroserna de Abajo,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40049,Castroserna de Abajo,2023,,,,,,,,,,,,,1.0,2.0,,,,,,
40051,Castroserracín,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40051,Castroserracín,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40052,Cedillo de la Torre,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40052,Cedillo de la Torre,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40052,Cedillo de la Torre,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40052,Cedillo de la Torre,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40052,Cedillo de la Torre,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40052,Cedillo de la Torre,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40052,Cedillo de la Torre,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40052,Cedillo de la Torre,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40053,Cerezo de Abajo,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40053,Cerezo de Abajo,2016,,,,,,,,,,,,,0.0,2.0,,,,,,
40053,Cerezo de Abajo,2017,,,,,,,,,,,,,0.0,3.0,,,,,,
40053,Cerezo de Abajo,2018,,,,,,,,,,,,,0.0,3.0,,,,,,
40053,Cerezo de Abajo,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40053,Cerezo de Abajo,2020,,,,,,,,,,,,,0.0,2.0,,,,,,
40053,Cerezo de Abajo,2021,,,,,,,,,,,,,0.0,2.0,,,,,,
40053,Cerezo de Abajo,2022,,,,,,,,,,,,,0.0,4.0,,,,,,
40053,Cerezo de Abajo,2023,,,,,,,,,,,,,0.0,4.0,,,,,,
40054,Cerezo de Arriba,2015,,,,,,,,,,,,,3.0,4.0,,,,,,
40054,Cerezo de Arriba,2016,,,,,,,,,,,,,3.0,3.0,,,,,,
40054,Cerezo de Arriba,2017,,,,,,,,,,,,,4.0,3.0,,,,,,
40054,Cerezo de Arriba,2018,,,,,,,,,,,,,3.0,5.0,,,,,,
40054,Cerezo de Arriba,2019,,,,,,,,,,,,,3.0,5.0,,,,,,
40054,Cerezo de Arriba,2020,,,,,,,,,,,,,2.0,5.0,,,,,,
40054,Cerezo de Arriba,2021,,,,,,,,,,,,,2.0,5.0,,,,,,
40054,Cerezo de Arriba,2022,,,,,,,,,,,,,3.0,5.0,,,,,,
40054,Cerezo de Arriba,2023,,,,,,,,,,,,,6.0,3.0,,,,,,
40056,Cobos de Fuentidueña,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40056,Cobos de Fuentidueña,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40057,Coca,2015,,2.197311315401203,,3.471538040503558,,2.7380952380952377,,214.17333333333332,,351.5,,300.0,9.0,25.0,,116.5,,194.5,,148.0
40057,Coca,2016,,2.255639097744361,,3.879120879120879,,3.111111111111111,,230.0,,353.0,,300.0,8.0,27.0,,121.0,,192.0,,148.0
40057,Coca,2017,,2.2813519648177043,,3.973414082635571,,3.3030011542901114,,271.25,,369.5,,300.0,8.0,28.0,,117.25,,195.75,,149.0
40057,Coca,2018,,2.249599693678641,,3.803728468562108,,2.902298850574713,,263.3333333333333,,361.1111111111111,,300.0,8.0,31.0,,116.0,,192.0,,150.0
40057,Coca,2019,3.4210526315789473,2.5992531446540883,5.287356321839081,4.050836550836551,3.459090909090909,3.260869565217391,210.29999999999998,296.5087857344036,324.4444444444445,361.52699031419786,267.74347643097644,300.16447368421046,11.0,33.0,56.0,109.5,78.0,191.0,76.0,150.0
40057,Coca,2020,3.4482758620689657,2.551446736264133,4.964788732394366,4.0770293079637865,4.294871794871795,3.4319370763336283,299.29906542056074,294.78163265306125,335.0,352.53220608790184,311.3922155688623,324.57004402449445,11.0,34.0,68.0,101.25,87.0,190.5,77.0,149.0
40057,Coca,2021,3.441470054446461,2.497773647176001,5.502396794543176,4.171178343949045,4.467661951284472,3.407471264367816,266.58287146226417,300.0,340.2164483002833,383.3333333333333,308.08662280701753,323.52272727272725,10.0,35.0,65.0,105.0,79.25,190.0,76.5,150.0
40057,Coca,2022,3.624277281539953,2.5232824349682663,5.142137803984663,3.8010204081632657,4.4602272727272725,3.4703283081534297,304.46875,300.0,353.75,388.6111111111111,340.49038461538464,332.3675496688741,12.0,32.0,68.75,98.5,86.0,191.0,77.5,150.0
40057,Coca,2023,3.659221525600836,3.219899486740804,6.090198863636363,4.46537802789332,4.693006075669705,3.7755102040816326,304.75,300.0,354.4791666666667,422.3272205588822,342.55952380952374,349.0437158469945,12.0,35.0,59.0,104.0,84.75,190.0,76.5,148.0
40058,Codorniz,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40059,Collado Hermoso,2015,,,,,,,,,,,,,0.0,2.0,,,,,,
40059,Collado Hermoso,2016,,,,,,,,,,,,,0.0,2.0,,,,,,
40059,Collado Hermoso,2017,,,,,,,,,,,,,0.0,2.0,,,,,,
40059,Collado Hermoso,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40059,Collado Hermoso,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40059,Collado Hermoso,2020,,,,,,,,,,,,,0.0,4.0,,,,,,
40059,Collado Hermoso,2021,,,,,,,,,,,,,0.0,3.0,,,,,,
40059,Collado Hermoso,2022,,,,,,,,,,,,,1.0,3.0,,,,,,
40059,Collado Hermoso,2023,,,,,,,,,,,,,0.0,3.0,,,,,,
40062,Cubillo,2015,,,,,,,,,,,,,0.0,0.0,,,,,,
40062,Cubillo,2018,,,,,,,,,,,,,0.0,0.0,,,,,,
40063,Cuéllar,2015,2.5641025641025643,1.6522240032057705,4.102176147151175,3.4457306711979605,3.3183333333333334,2.4877450980392157,222.5,200.0,350.0,350.0,300.0,277.50433376671003,221.0,40.0,78.5,107.25,106.0,251.5,91.0,180.0
40063,Cuéllar,2016,2.727272727272727,1.645380699862126,4.290213862224732,3.6374327956989245,3.3333333333333335,2.702702702702703,251.0,220.0,350.0,368.1933333333334,320.0,300.0,233.0,45.0,78.0,109.5,106.5,248.0,92.0,186.0
40063,Cuéllar,2017,2.860248447204969,1.8506507686932216,4.3138553158492545,3.586647727272727,3.5,2.462662635147517,273.69402985074623,222.5,350.0,370.0,320.0,300.0,257.0,48.0,78.0,113.25,105.5,239.25,92.0,185.0
40063,Cuéllar,2018,2.7944444444444443,1.9321710897797857,4.355973591812341,3.5849056603773586,3.5392568154664925,2.777777777777778,252.19540668662674,220.0,363.5416666666667,360.0,325.0,300.0,266.0,51.0,78.0,111.0,105.0,241.0,92.0,184.0
40063,Cuéllar,2019,2.9997534516765287,2.1774695474348715,4.466989784618079,3.5460892421902575,3.6874660879001624,2.8839997021815207,290.83333333333337,243.75,380.0,398.5811993285474,348.40909090909093,325.93283582089555,273.0,48.0,78.5,120.5,109.0,240.0,92.0,180.0
40063,Cuéllar,2020,3.1533400809716596,2.1912510002667376,4.666666666666667,3.6632335312786446,3.837209302325581,2.81258160538276,300.0,241.25,396.5633607784431,395.0,350.0,325.0,280.0,49.0,79.0,120.5,110.0,250.0,93.0,176.0
40063,Cuéllar,2021,3.1791280148423007,2.17841700696613,4.758928571428572,3.698924731182796,3.933203899537343,2.8335340559346984,300.0,240.625,400.0,400.0,350.0,330.0,301.0,48.0,79.0,122.5,110.0,252.5,93.0,182.5
40063,Cuéllar,2022,3.3333333333333335,2.216813372454877,4.782025486250839,3.811965811965812,4.015919031634625,2.9197080291970803,307.16875,250.0,400.0,400.0,356.5912462908012,350.0,312.0,49.0,79.0,110.5,109.0,239.0,92.5,168.0
40063,Cuéllar,2023,3.4090909090909087,2.331464925734582,4.938271604938271,4.320090663580246,4.069767441860465,3.3671331081855427,323.75,256.25,409.1710329341317,475.73333333333335,371.96232123212326,345.40149393090564,342.0,50.0,78.0,109.5,109.0,229.0,92.0,172.0
40065,Chañe,2015,,,,,,,,,,,,,0.0,6.0,,,,,,
40065,Chañe,2016,,,,,,,,,,,,,0.0,6.0,,,,,,
40065,Chañe,2017,,,,,,,,,,,,,1.0,6.0,,,,,,
40065,Chañe,2018,,,,,,,,,,,,,0.0,9.0,,,,,,
40065,Chañe,2019,,,,,,,,,,,,,0.0,9.0,,,,,,
40065,Chañe,2020,,,,,,,,,,,,,0.0,9.0,,,,,,
40065,Chañe,2021,,2.5,,4.285714285714286,,3.389830508474576,,300.0,,400.0,,350.0,1.0,11.0,,100.0,,286.0,,159.0
40065,Chañe,2022,,2.0096801346801345,,4.285714285714286,,3.3333333333333335,,265.27777777777777,,375.0,,344.5833333333333,1.0,11.0,,100.0,,286.0,,159.0
40065,Chañe,2023,,2.2306397306397305,,4.285714285714286,,3.3333333333333335,,300.0,,400.0,,350.0,1.0,15.0,,125.0,,228.0,,159.0
40068,Domingo García,2017,,,,,,,,,,,,,1.0,0.0,,,,,,
40068,Domingo García,2018,,,,,,,,,,,,,1.0,0.0,,,,,,
40068,Domingo García,2019,,,,,,,,,,,,,1.0,0.0,,,,,,
40068,Domingo García,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40068,Domingo García,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40068,Domingo García,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40070,Duruelo,2015,,,,,,,,,,,,,1.0,5.0,,,,,,
40070,Duruelo,2016,,,,,,,,,,,,,1.0,4.0,,,,,,
40070,Duruelo,2017,,,,,,,,,,,,,1.0,5.0,,,,,,
40070,Duruelo,2018,,,,,,,,,,,,,3.0,4.0,,,,,,
40070,Duruelo,2019,,,,,,,,,,,,,6.0,7.0,,,,,,
40070,Duruelo,2020,,,,,,,,,,,,,6.0,9.0,,,,,,
40070,Duruelo,2021,,,,,,,,,,,,,6.0,8.0,,,,,,
40070,Duruelo,2022,,,,,,,,,,,,,6.0,7.0,,,,,,
40070,Duruelo,2023,,,,,,,,,,,,,6.0,5.0,,,,,,
40072,Encinillas,2015,,2.125,,3.279976857962444,,2.8662420382165603,,266.6666666666667,,450.0,,406.7171303873431,0.0,11.0,,172.0,,192.0,,179.0
40072,Encinillas,2016,,2.368912432005207,,3.370761714151166,,2.9331210191082797,,295.6875,,450.0,,425.0,1.0,10.0,,154.0,,221.0,,179.0
40072,Encinillas,2017,,2.229299363057325,,3.2846715328467155,,2.8662420382165603,,200.0,,450.0,,400.0,0.0,11.0,,172.0,,221.0,,179.0
40072,Encinillas,2018,,2.1771496815286624,,3.381995133819951,,2.6666666666666665,,197.5,,460.0,,400.0,0.0,13.0,,172.0,,221.0,,179.0
40072,Encinillas,2019,,2.2389386291711735,,3.5256410256410255,,2.9273114355231145,,220.0,,481.25,,400.0,0.0,11.0,,172.0,,221.0,,178.0
40072,Encinillas,2020,,2.4270833333333335,,3.6241282987085905,,3.1481481481481484,,197.5,,517.4991666666666,,450.6304615384615,0.0,13.0,,172.0,,221.0,,179.0
40072,Encinillas,2021,,2.9667535853976528,,3.7564069142536294,,3.2407407407407405,,242.5,,503.8610279441118,,447.5,1.0,14.0,,154.0,,221.0,,181.0
40072,Encinillas,2022,,2.4583333333333335,,4.205976518750242,,3.3333333333333335,,263.51666666666665,,525.0,,425.0,0.0,13.0,,136.0,,221.0,,184.0
40072,Encinillas,2023,,3.0864197530864197,,4.197080291970803,,4.0,,290.0,,575.0,,495.9239130434782,0.0,15.0,,172.0,,221.0,,183.0
40073,Escalona del Prado,2015,,,,,,,,,,,,,0.0,2.0,,,,,,
40073,Escalona del Prado,2016,,,,,,,,,,,,,0.0,2.0,,,,,,
40073,Escalona del Prado,2017,,,,,,,,,,,,,0.0,3.0,,,,,,
40073,Escalona del Prado,2018,,,,,,,,,,,,,0.0,2.0,,,,,,
40073,Escalona del Prado,2019,,,,,,,,,,,,,0.0,3.0,,,,,,
40073,Escalona del Prado,2020,,,,,,,,,,,,,0.0,4.0,,,,,,
40073,Escalona del Prado,2021,,,,,,,,,,,,,0.0,4.0,,,,,,
40073,Escalona del Prado,2022,,,,,,,,,,,,,0.0,6.0,,,,,,
40073,Escalona del Prado,2023,,,,,,,,,,,,,0.0,7.0,,,,,,
40074,Escarabajosa de Cabezas,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40074,Escarabajosa de Cabezas,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40074,Escarabajosa de Cabezas,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40074,Escarabajosa de Cabezas,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40074,Escarabajosa de Cabezas,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40074,Escarabajosa de Cabezas,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40074,Escarabajosa de Cabezas,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40075,Escobar de Polendos,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40075,Escobar de Polendos,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40075,Escobar de Polendos,2018,,,,,,,,,,,,,0.0,2.0,,,,,,
40075,Escobar de Polendos,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40075,Escobar de Polendos,2020,,,,,,,,,,,,,0.0,2.0,,,,,,
40075,Escobar de Polendos,2021,,,,,,,,,,,,,0.0,2.0,,,,,,
40075,Escobar de Polendos,2022,,,,,,,,,,,,,0.0,2.0,,,,,,
40075,Escobar de Polendos,2023,,,,,,,,,,,,,0.0,2.0,,,,,,
40076,"Espinar, El",2015,3.0120481927710845,2.621393705425182,4.824634745067534,4.147553516819571,4.000691492950145,3.2258064516129035,250.0,278.04039974661595,353.8808317986495,510.5854166666667,320.0,382.68333333333334,137.0,77.0,70.0,100.0,99.5,182.5,84.0,147.0
40076,"Espinar, El",2016,2.96849087893864,2.4390243902439024,4.679324894514768,4.669811320754717,3.8675213675213675,3.3333333333333335,250.0,300.0,353.5756578947369,500.0,300.0,400.0,177.0,91.0,70.5,115.0,101.0,206.0,85.0,150.0
40076,"Espinar, El",2017,3.1166486346906885,2.577341137123746,4.7944273162164635,4.623660492512951,3.9454790823211874,3.4615384615384617,269.07954545454544,300.0,369.70621257485027,600.0,306.4145833333333,421.98946886446885,196.0,105.0,70.25,114.0,102.0,195.0,85.0,150.0
40076,"Espinar, El",2018,3.109130929174789,2.3913875252842445,4.802651031956302,4.624384463780628,3.9864864864864864,3.571428571428571,270.74252136752136,277.4754091711813,376.47462345397986,597.3375170068027,321.25,400.0,224.0,105.0,72.0,112.0,102.0,196.0,85.0,148.0
40076,"Espinar, El",2019,3.6144578313253013,3.071981099951484,5.296341370072715,4.86939742101984,4.395604395604395,4.017523004446793,300.0,329.8264770459082,400.0,603.2241758241759,350.0,470.0,276.0,117.0,70.0,114.0,99.0,197.5,85.0,150.0
40076,"Espinar, El",2020,3.6842105263157894,3.1364942528735633,5.547008547008548,5.308713410483322,4.451077943615257,4.15929203539823,300.0,350.0,400.0,650.0,350.0,480.0,303.0,137.0,70.0,112.5,102.0,196.0,85.0,150.0
40076,"Espinar, El",2021,3.8461538461538463,3.237410071942446,5.760340598539492,5.609774840544071,4.649238130770279,4.350907029478458,300.0,357.03,420.0625,650.0,366.6666666666667,500.0,318.0,143.0,70.0,107.0,99.0,196.0,85.0,144.0
40076,"Espinar, El",2022,3.977852504638219,3.3511452996227775,6.104714912280701,5.963565016384757,4.988738738738738,4.726042006366954,316.6666666666667,400.0,450.0,740.2238805970148,380.0,513.5,344.0,140.0,69.0,105.5,98.0,188.5,84.0,138.0
40076,"Espinar, El",2023,4.1893939393939394,3.7414531370678294,6.734747548828957,6.435643564356436,5.476190476190475,5.04,350.0,450.0,500.0,796.7350746268658,411.036036036036,600.0,379.0,147.0,70.0,107.0,98.0,194.0,85.0,144.0
40077,Espirdo,2015,3.8555639523899488,,5.152458492975735,,4.622632731253421,,210.0,,300.0,,280.0,,49.0,8.0,53.0,,78.5,,63.0,
40077,Espirdo,2016,3.576559934318555,1.859843546284224,5.345824598183089,3.4375,4.568322981366459,2.7005232168786493,209.16666666666669,272.51225122512244,300.0,540.0,270.0,426.6826682668266,61.0,13.0,53.5,176.0,79.5,282.5,64.0,181.0
40077,Espirdo,2017,3.8988228766953434,2.0600128158450506,5.462626995645864,3.9420206423360065,4.6235302487645065,3.118055555555556,230.0,385.81675811614076,300.0,561.7406542056075,275.0,490.17377110845416,79.0,18.0,52.0,176.0,80.0,279.75,60.0,197.5
40077,Espirdo,2018,4.047682900665094,2.3676189776733256,5.427091878589008,3.8155283015255694,4.716633423180593,3.1223290598290596,240.3761574074074,375.0,301.105,600.01500150015,280.0,495.0,91.0,18.0,52.0,179.0,79.0,279.75,60.0,181.0
40077,Espirdo,2019,4.191279362284205,2.0380434782608696,5.5710128859236,3.787092757833575,4.793401221531776,2.759009009009009,250.0,375.0,322.28962418300654,563.8127884531787,297.0494368331378,500.0,108.0,19.0,52.0,176.0,78.0,288.0,61.0,231.0
40077,Espirdo,2020,4.245039272426623,2.129424778761062,5.75,3.9556962025316458,4.903813122638269,3.7161936936936937,250.0,414.1666666666667,349.1666666666667,625.0,300.0,545.0,132.0,19.0,53.0,176.0,79.75,277.0,62.5,214.0
40077,Espirdo,2021,4.459844678459174,2.163278019540135,5.953727208901249,4.086362984274085,5.234113533081381,3.5060194672131146,278.48647902869754,435.47325997194616,358.53260869565213,590.0,320.0,500.0,133.0,25.0,55.5,174.5,80.0,266.5,64.0,181.0
40077,Espirdo,2022,4.5852272727272725,2.0241273223520397,6.382978723404256,4.1383040557995345,5.392876406225921,3.4470016891891895,294.6774193548387,431.25,387.6603260869565,577.1666666666666,330.0,500.0,145.0,22.0,56.0,171.5,81.0,268.75,67.0,206.0
40077,Espirdo,2023,4.6924464285714285,2.254639150019585,6.604793827472805,4.491365419456226,5.700219743069642,3.4511148648648646,300.0,441.25,400.0,639.9742682477615,349.58333333333337,550.0,144.0,22.0,56.0,171.5,81.0,268.75,67.0,206.0
40078,Fresneda de Cuéllar,2021,,,,,,,,,,,,,0.0,0.0,,,,,,
40078,Fresneda de Cuéllar,2022,,,,,,,,,,,,,0.0,0.0,,,,,,
40078,Fresneda de Cuéllar,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40079,Fresno de Cantespino,2015,,,,,,,,,,,,,1.0,5.0,,,,,,
40079,Fresno de Cantespino,2016,,,,,,,,,,,,,1.0,7.0,,,,,,
40079,Fresno de Cantespino,2017,,,,,,,,,,,,,1.0,7.0,,,,,,
40079,Fresno de Cantespino,2018,,,,,,,,,,,,,1.0,4.0,,,,,,
40079,Fresno de Cantespino,2019,,,,,,,,,,,,,1.0,3.0,,,,,,
40079,Fresno de Cantespino,2020,,,,,,,,,,,,,1.0,7.0,,,,,,
40079,Fresno de Cantespino,2021,,,,,,,,,,,,,1.0,9.0,,,,,,
40079,Fresno de Cantespino,2022,,2.8104521625163827,,5.567271473287707,,4.589670851440528,,400.0,,600.3289473684209,,500.2741228070175,0.0,11.0,,131.0,,142.0,,131.0
40079,Fresno de Cantespino,2023,,,,,,,,,,,,,0.0,8.0,,,,,,
40080,Fresno de la Fuente,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40080,Fresno de la Fuente,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40081,Frumales,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40082,Fuente de Santa Cruz,2015,,,,,,,,,,,,,0.0,0.0,,,,,,
40082,Fuente de Santa Cruz,2016,,,,,,,,,,,,,0.0,0.0,,,,,,
40082,Fuente de Santa Cruz,2017,,,,,,,,,,,,,0.0,0.0,,,,,,
40082,Fuente de Santa Cruz,2018,,,,,,,,,,,,,0.0,0.0,,,,,,
40082,Fuente de Santa Cruz,2019,,,,,,,,,,,,,0.0,0.0,,,,,,
40082,Fuente de Santa Cruz,2020,,,,,,,,,,,,,0.0,0.0,,,,,,
40082,Fuente de Santa Cruz,2021,,,,,,,,,,,,,0.0,0.0,,,,,,
40082,Fuente de Santa Cruz,2022,,,,,,,,,,,,,0.0,0.0,,,,,,
40082,Fuente de Santa Cruz,2023,,,,,,,,,,,,,0.0,0.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2015,,,,,,,,,,,,,1.0,1.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2016,,,,,,,,,,,,,0.0,2.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2017,,,,,,,,,,,,,1.0,2.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2018,,,,,,,,,,,,,1.0,1.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2019,,,,,,,,,,,,,1.0,3.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2020,,,,,,,,,,,,,0.0,4.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2021,,,,,,,,,,,,,0.0,3.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2022,,,,,,,,,,,,,0.0,5.0,,,,,,
40083,Fuente el Olmo de Fuentidueña,2023,,,,,,,,,,,,,0.0,5.0,,,,,,
40084,Fuente el Olmo de Íscar,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40084,Fuente el Olmo de Íscar,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40086,Fuentepelayo,2015,,,,,,,,,,,,,0.0,9.0,,,,,,
40086,Fuentepelayo,2016,,,,,,,,,,,,,1.0,8.0,,,,,,
40086,Fuentepelayo,2017,,,,,,,,,,,,,1.0,7.0,,,,,,
40086,Fuentepelayo,2018,,,,,,,,,,,,,1.0,7.0,,,,,,
40086,Fuentepelayo,2019,,,,,,,,,,,,,1.0,6.0,,,,,,
40086,Fuentepelayo,2020,,,,,,,,,,,,,1.0,7.0,,,,,,
40086,Fuentepelayo,2021,,,,,,,,,,,,,1.0,7.0,,,,,,
40086,Fuentepelayo,2022,,,,,,,,,,,,,1.0,7.0,,,,,,
40086,Fuentepelayo,2023,,,,,,,,,,,,,1.0,8.0,,,,,,
40087,Fuentepiñel,2021,,,,,,,,,,,,,0.0,0.0,,,,,,
40088,Fuenterrebollo,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40088,Fuenterrebollo,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40088,Fuenterrebollo,2017,,,,,,,,,,,,,0.0,3.0,,,,,,
40088,Fuenterrebollo,2018,,,,,,,,,,,,,0.0,4.0,,,,,,
40088,Fuenterrebollo,2019,,,,,,,,,,,,,0.0,4.0,,,,,,
40088,Fuenterrebollo,2020,,,,,,,,,,,,,0.0,4.0,,,,,,
40088,Fuenterrebollo,2021,,,,,,,,,,,,,0.0,3.0,,,,,,
40088,Fuenterrebollo,2022,,,,,,,,,,,,,0.0,3.0,,,,,,
40088,Fuenterrebollo,2023,,,,,,,,,,,,,0.0,5.0,,,,,,
40089,Fuentesaúco de Fuentidueña,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40089,Fuentesaúco de Fuentidueña,2017,,,,,,,,,,,,,0.0,2.0,,,,,,
40089,Fuentesaúco de Fuentidueña,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40089,Fuentesaúco de Fuentidueña,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40089,Fuentesaúco de Fuentidueña,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40091,Fuentesoto,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40091,Fuentesoto,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40092,Fuentidueña,2015,,,,,,,,,,,,,0.0,2.0,,,,,,
40092,Fuentidueña,2016,,,,,,,,,,,,,0.0,3.0,,,,,,
40092,Fuentidueña,2017,,,,,,,,,,,,,0.0,2.0,,,,,,
40092,Fuentidueña,2018,,,,,,,,,,,,,0.0,2.0,,,,,,
40092,Fuentidueña,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40092,Fuentidueña,2020,,,,,,,,,,,,,0.0,3.0,,,,,,
40092,Fuentidueña,2021,,,,,,,,,,,,,0.0,4.0,,,,,,
40092,Fuentidueña,2022,,,,,,,,,,,,,0.0,3.0,,,,,,
40092,Fuentidueña,2023,,,,,,,,,,,,,0.0,4.0,,,,,,
40093,Gallegos,2015,,,,,,,,,,,,,0.0,2.0,,,,,,
40093,Gallegos,2016,,,,,,,,,,,,,0.0,3.0,,,,,,
40093,Gallegos,2017,,,,,,,,,,,,,0.0,2.0,,,,,,
40093,Gallegos,2018,,,,,,,,,,,,,0.0,3.0,,,,,,
40093,Gallegos,2019,,,,,,,,,,,,,0.0,3.0,,,,,,
40093,Gallegos,2020,,,,,,,,,,,,,0.0,3.0,,,,,,
40093,Gallegos,2021,,,,,,,,,,,,,0.0,3.0,,,,,,
40093,Gallegos,2022,,,,,,,,,,,,,0.0,2.0,,,,,,
40093,Gallegos,2023,,,,,,,,,,,,,0.0,2.0,,,,,,
40094,Garcillán,2015,,1.902739251040222,,3.812716888374783,,2.8776003154885146,,200.0,,400.0,,333.33333333333337,1.0,10.0,,89.5,,212.5,,148.5
40094,Garcillán,2016,,1.7149450899251952,,3.8418672091412738,,2.5800564128090264,,212.5,,400.0,,298.82127192982455,1.0,12.0,,77.5,,207.0,,159.0
40094,Garcillán,2017,,2.4271903080872916,,3.54026207046542,,2.890640061692693,,216.66666666666669,,400.0,,312.5,1.0,16.0,,89.75,,207.0,,148.5
40094,Garcillán,2018,,2.4450023912003824,,3.8596491228070176,,3.274336283185841,,246.00798403193613,,400.0,,300.0,1.0,17.0,,97.5,,208.0,,164.0
40094,Garcillán,2019,,2.4420133907221424,,3.941778273809524,,3.317834022038568,,223.95833333333331,,439.2002083333333,,384.79125,1.0,20.0,,97.0,,208.0,,148.5
40094,Garcillán,2020,,2.7908163265306123,,4.086015658982166,,3.458544767521534,,303.95053814713896,,450.0,,394.67199529911375,1.0,24.0,,112.25,,208.0,,152.0
40094,Garcillán,2021,,2.531695625269975,,4.550438596491229,,3.3982570320429173,,314.70114335084963,,454.5,,400.0,1.0,20.0,,97.0,,208.0,,146.5
40094,Garcillán,2022,,3.0677045412759694,,4.6832862113962594,,3.580427377440652,,380.0,,478.34,,402.7777777777777,1.0,18.0,,89.5,,208.0,,141.0
40094,Garcillán,2023,,3.209522093996652,,4.5394736842105265,,3.785009182736456,,381.25,,502.0833333333333,,449.0,1.0,22.0,,120.25,,205.0,,134.0
40095,Gomezserracín,2015,,,,,,,,,,,,,1.0,8.0,,,,,,
40095,Gomezserracín,2016,,1.2962962962962963,,3.8461538461538463,,2.34375,,200.0,,400.0133320001333,,318.954248366013,0.0,11.0,,214.0,,342.0,,300.0
40095,Gomezserracín,2017,,1.4496527777777777,,3.3086709003189463,,2.332128876844324,,170.16829393627955,,400.0,,310.0,1.0,14.0,,188.5,,331.5,,244.5
40095,Gomezserracín,2018,,1.4496527777777777,,3.0941414885777454,,2.454080096356519,,200.0,,400.0,,310.0,1.0,14.0,,204.25,,331.5,,268.0
